"country","date","SH.PRV.SMOK.FE","SH.PRV.SMOK.MA","SH.ALC.PCAP.MA.LI","SH.ALC.PCAP.FE.LI","SL.UEM.TOTL.MA.ZS","SL.UEM.TOTL.FE.ZS","SP.POP.TOTL","SI.POV.GINI","SE.XPD.TOTL.GD.ZS"
"1A","2016",2.11674094107005,39.4698795224697,1.08135078229154,0.118056866476089,7.89839873941893,19.9687243266741,404024435,,
"1A","2015",2.22136760166012,38.942617505746,,,8.19390895838925,20.0161802509865,396028278,,
"1A","2014",2.29041967615927,38.3483708982717,,,8.26292025722757,19.6588764597776,387907747,,
"1A","2013",2.35253063521752,37.7760909320607,,,8.22170257334816,19.4566924693918,379705717,,
"1A","2012",2.47633439807505,37.1856081576391,,,8.17978517586623,19.3259956477719,371443547,,
"1A","2011",2.53455352150624,36.8023118386463,,,8.07051581447028,18.8203636382476,363158703,,
"1A","2010",,,1.1737344018424,0.133447095720099,6.9908812598603,17.9412175476643,354890042,,
"1A","2009",,,,,7.00852876280163,17.366403797871,346629220,,
"1A","2008",,,,,7.81537485542968,15.7574363565094,338395961,,4.33701992034912
"1A","2007",,,,,8.20474266304646,15.7482155194952,330290716,,
"1A","2006",,,,,8.5383937869398,16.8246480017917,322452754,,
"1A","2005",3.62062675887752,34.0788869615666,,,9.38061203978091,17.582718887079,314965793,,
"1A","2004",,,,,9.61987266712029,17.5585681259142,307862843,,4.67072010040283
"1A","2003",,,,,10.8526038872702,17.7492825599203,301113849,,
"1A","2002",,,,,10.8831295521155,17.8924672902495,294665185,,
"1A","2001",,,,,10.9714056727724,17.3786371410356,288432163,,
"1A","2000",5.3634546190115,32.040391705601,,,11.1299650216614,17.4492010478102,282344154,,
"1A","1999",,,,,10.9456541840058,16.090199295278,276393837,,
"1A","1998",,,,,10.7723018106743,16.2185611644068,270575803,,
"1A","1997",,,,,10.7587805384172,16.1074162701121,264822188,,
"1A","1996",,,,,11.4090628009768,16.0429637225463,259000953,,
"1A","1995",,,,,12.0908400974549,17.4980676839869,253107289,,
"1A","1994",,,,,11.8273746055798,17.123300961679,245449409,,
"1A","1993",,,,,11.8754656666334,16.3231776212234,239243261,,
"1A","1992",,,,,11.2465738194164,14.8119793053621,232956352,,
"1A","1991",,,,,10.4071412175587,15.6841569552777,228731685,,
"1A","1990",,,,,,,222653373,,
"1A","1989",,,,,,,214753970,,
"1A","1988",,,,,,,208889682,,
"1A","1987",,,,,,,203084971,,
"1A","1986",,,,,,,197338142,,
"1A","1985",,,,,,,191650331,,
"S3","2016",,,10.1388737637192,1.96901766594802,8.20032592314906,13.4179702052919,7269386,,5.31508016586304
"S3","2015",,,,,8.30821425300498,13.5176799563854,7222212,,5.45577001571655
"S3","2014",,,,,8.37792664933091,13.8835883874977,7173435,,6.01654005050659
"S3","2013",,,,,9.1137966783491,14.7161590855947,7123332,,6.25108003616333
"S3","2012",,,,,8.79785358922689,13.9308533615523,7072665,,6.11246013641357
"S3","2011",,,,,8.17241934042328,13.405142690786,7022387,,6.26664018630981
"S3","2010",,,9.290305245672,1.84875070218144,8.25365333774244,12.9747139050638,6973206,,6.37060022354126
"S3","2009",,,,,7.8724132370793,12.2094491224958,6925452,,6.19848012924194
"S3","2008",,,,,6.43641952583757,10.9837716364272,6878978,,6.19131994247437
"S3","2007",,,,,5.81147916402672,11.2884132047612,6833393,,5.49022006988525
"S3","2006",,,,,6.44586321658382,11.5301350477931,6788123,,
"S3","2005",,,,,7.10456884763622,12.6670414115878,6742717,,4.61641979217529
"S3","2004",,,,,7.53851313059698,12.7932682752758,6696953,,3.91254997253418
"S3","2003",,,,,7.62239488196408,13.7541405782021,6650971,,3.6967248916626
"S3","2002",,,,,8.51387338250002,14.9377587281842,6604965,,4.45911991596222
"S3","2001",,,,,8.42450197068027,15.3661272902873,6559096,,4.22316002845765
"S3","2000",,,,,8.39741619013583,16.2310999393018,6513485,,3.86956000328064
"S3","1999",,,,,8.59297556234469,16.8847723762795,6468476,,2.75611996650696
"S3","1998",,,,,8.51890358278482,16.791996664203,6423827,,2.43892002105713
"S3","1997",,,,,8.92489664530324,17.5850084066769,6378552,,3.85237503051758
"S3","1996",,,,,8.81743722561769,17.5437656104484,6331280,,3.463250041008
"S3","1995",,,,,9.34401466989202,17.3150302616676,6281190,,3.47381496429444
"S3","1994",,,,,9.35970991287655,17.7465125817592,6227335,,3.74799990653992
"S3","1993",,,,,10.0492309537546,18.3487097388307,6170351,,3.21403002738953
"S3","1992",,,,,9.4810100785001,18.6620409022245,6112815,,3.33665990829468
"S3","1991",,,,,9.22941768723713,18.2965759401697,6058308,,4.38306999206543
"S3","1990",,,,,,,6009251,,4.21664500236512
"S3","1989",,,,,,,5967018,,4.69192504882813
"S3","1988",,,,,,,5930179,,3.94086003303528
"S3","1987",,,,,,,5894827,,
"S3","1986",,,,,,,5855443,,4.60398006439209
"S3","1985",,,,,,,5808179,,5.57982492446899
"B8","2016",25.0930419342669,36.1898854879315,20.1182383537295,4.9341360230025,6.52592628215785,6.44090507773158,102994278,,4.6553897857666
"B8","2015",25.346392062146,36.8098282184237,,,7.74020473088914,7.90567223682592,103257886,,4.81226015090942
"B8","2014",25.6656486975428,37.3463544328321,,,8.77108023803397,9.16711888671322,103496179,,4.61743021011353
"B8","2013",26.079238624777,38.0227586006942,,,9.88306414296476,10.2410385821087,103713726,,4.56486988067627
"B8","2012",26.4325307795096,38.5874688289886,,,9.84576041228713,10.1371610020339,103935318,,4.46677517890931
"B8","2011",26.7752467968778,39.2801712083065,,,9.70930982348222,9.88657180382268,104174038,,4.59010982513428
"B8","2010",27.2087513769192,39.8356502532986,20.6368997564914,5.26543438121883,9.96677631874455,9.81944761452723,104421447,,4.7612099647522
"B8","2009",,,,,8.51026301321627,8.46152166153417,104800475,,4.95804023742676
"B8","2008",,,,,6.29495387836714,6.98241170716467,105001883,,4.83453989028931
"B8","2007",,,,,7.48449578357087,8.2029588507694,105378748,,4.5905499458313
"B8","2006",,,,,9.68654314553067,10.6096647498189,105772481,,4.71378993988037
"B8","2005",29.3700031082913,43.563320592683,,,11.5190267082806,12.6996074054399,106041911,,4.81315994262695
"B8","2004",,,,,12.7785934195001,13.1218603269981,106331716,,4.86113023757935
"B8","2003",,,,,12.6731207372017,13.2970581105739,106624167,,5.07451009750366
"B8","2002",,,,,13.4830641977013,14.0520515735596,106959751,,5.17923021316528
"B8","2001",,,,,12.8736996201743,13.6435211420982,107660041,,5.07780981063843
"B8","2000",31.9448002259966,47.7882761686368,,,11.9682940640283,12.983432108058,108447824,,4.86840009689331
"B8","1999",,,,,10.2203486965865,10.5778855359292,109060951,,4.58366990089417
"B8","1998",,,,,8.43541893988484,9.56570390040522,109238340,,4.95043992996216
"B8","1997",,,,,8.47820165498579,9.9831576537313,109422013,,
"B8","1996",,,,,9.53305960253774,10.8938718397576,109626194,,4.33475017547607
"B8","1995",,,,,10.4111458856226,11.4958947609723,109864246,,4.65527510643006
"B8","1994",,,,,10.8139684512976,11.9159705559431,110021594,,4.90025520324707
"B8","1993",,,,,10.8514704013764,11.6182612510116,110041924,,4.95048999786377
"B8","1992",,,,,9.80370711383724,10.0950555198983,110111454,,5.20279002189636
"B8","1991",,,,,9.10106362987668,9.23577626093656,110469467,,
"B8","1990",,,,,,,110743128,,
"B8","1989",,,,,,,110801640,,
"B8","1988",,,,,,,110686740,,
"B8","1987",,,,,,,110296425,,
"B8","1986",,,,,,,109824166,,
"B8","1985",,,,,,,109338285,,
"V2","2016",3.30181967938412,30.8008303878845,6.84266958041511,1.22072992294262,5.40864466617763,6.6639682971253,3164386917,,
"V2","2015",3.44762850574505,31.1924419852536,,,5.39323977285453,6.69041417080833,3122156912,,
"V2","2014",3.65030178994877,31.4694038429531,,,5.31969850917015,6.40642548662401,3079708546,,
"V2","2013",3.84880869562797,31.9338916854003,,,5.39210839470819,6.49891319277913,3037111086,,
"V2","2012",4.07820472552947,32.3170673033097,,,5.34039612600729,6.37003218473184,2994364053,,3.71247005462646
"V2","2011",4.29394500280318,32.755355299225,,,5.36216628009293,6.38649240770075,2951429048,,3.79618000984192
"V2","2010",4.58272818547138,33.2829545431902,5.97165478759882,1.10386848375234,5.36339779532291,6.55423818982589,2907916913,,4.02741003036499
"V2","2009",,,,,5.50339649186573,6.66380632396044,2864298834,,
"V2","2008",,,,,5.24535245227461,6.39395175366421,2820636595,,4.12538993358612
"V2","2007",,,,,5.27565983210612,6.91806432858778,2776922496,,3.56352996826172
"V2","2006",,,,,5.41933334303316,7.08313474642158,2733278836,,4.00178003311157
"V2","2005",6.17831998907671,35.9595778037129,,,5.74427657650038,7.4612294756101,2689792049,,
"V2","2004",,,,,5.8254294032688,7.55716729154781,2646483565,,3.41953003406525
"V2","2003",,,,,6.06760467262486,7.58783858754183,2603300736,,3.57422995567322
"V2","2002",,,,,6.23161250097689,7.56163851546469,2560101452,,3.40773010253906
"V2","2001",,,,,5.99331281085376,7.17360049068349,2516662236,,4.08877992630005
"V2","2000",8.51116322151062,39.3305189226662,,,5.94214393968845,7.00999505222274,2472852823,,3.98310995101929
"V2","1999",,,,,5.92811580746201,7.06705494334702,2428606153,,4.11037015914917
"V2","1998",,,,,5.74836861849579,6.80294782250598,2384127942,,
"V2","1997",,,,,5.63786161343181,6.80318677344414,2339379434,,
"V2","1996",,,,,5.75287964143949,6.81302477054135,2294576679,,
"V2","1995",,,,,5.83309184103528,6.90208410171487,2249993940,,
"V2","1994",,,,,5.60454779237852,6.32258696474051,2205758894,,
"V2","1993",,,,,5.4869971268639,5.99577238068454,2161761711,,
"V2","1992",,,,,5.25536597213441,5.60794571288842,2117785722,,
"V2","1991",,,,,5.15105450770341,5.56393319536533,2073591146,,
"V2","1990",,,,,,,2028993607,,
"V2","1989",,,,,,,1982160371,,
"V2","1988",,,,,,,1937278910,,
"V2","1987",,,,,,,1892336374,,
"V2","1986",,,,,,,1847526569,,
"V2","1985",,,,,,,1803032638,,
"Z4","2016",3.11324358151106,48.9896789784097,10.7900560042966,2.23735760339384,4.3321437012748,3.53494685801282,2298486142,,
"Z4","2015",3.22057416732144,49.2406445797199,,,4.41231338627075,3.64523377211397,2282855831,,
"Z4","2014",3.28009561821447,49.5806659651869,,,4.36765649967646,3.61050984900222,2267482299,,4.15271997451782
"Z4","2013",3.3965112649555,49.8801733976699,,,4.3985766452356,3.64097438357105,2252046977,,4.12402009963989
"Z4","2012",3.53141623841373,50.2500658923132,,,4.3769099706046,3.67933460509144,2236819053,,4.53670978546143
"Z4","2011",3.58448357599589,50.3096671480122,,,4.45859075495538,3.77013220133958,2221673110,,4.12580490112305
"Z4","2010",3.72869544769184,50.9744470671785,10.3037098908332,2.25055994463905,4.52431514913735,3.81626310297822,2206884624,,3.63949990272522
"Z4","2009",,,,,4.79184785838048,4.00219483134608,2192059415,,4.39212989807129
"Z4","2008",,,,,4.6647666830773,3.95147131953358,2177119142,,3.41382503509521
"Z4","2007",,,,,4.51879413005038,3.9597465771723,2161785573,,3.39274501800537
"Z4","2006",,,,,4.59839356948268,3.96886063860213,2146744075,,
"Z4","2005",4.35080428824023,52.9756192585385,,,4.70095590458233,4.11651904155046,2131146832,,
"Z4","2004",,,,,4.6659852694982,4.07936819135741,2115458616,,3.65276002883911
"Z4","2003",,,,,4.7364266875778,4.11788442775737,2099602439,,
"Z4","2002",,,,,4.53376406829991,3.88341136207712,2083186112,,3.86491990089417
"Z4","2001",,,,,4.18362752613822,3.64433056618301,2065912076,,3.49978005886078
"Z4","2000",5.18979905156645,55.5357516895506,,,3.79624428058768,3.20711468165857,2047640119,,
"Z4","1999",,,,,3.89650401241018,3.28896377258563,2028650274,,
"Z4","1998",,,,,3.78123685104868,3.20250625330654,2008705489,,
"Z4","1997",,,,,3.45011849568236,2.99627654088008,1987315562,,
"Z4","1996",,,,,3.30567177612137,2.86954735945452,1965146504,,
"Z4","1995",,,,,3.16904523301134,2.754115647257,1942431457,,3.0936199426651
"Z4","1994",,,,,3.07352612576429,2.65009457130653,1919359723,,
"Z4","1993",,,,,2.90129267234135,2.47607553579413,1895897521,,
"Z4","1992",,,,,2.60938891105305,2.20498399987125,1872480731,,
"Z4","1991",,,,,2.58271959024077,2.24517692764746,1848222188,,
"Z4","1990",,,,,,,1822193192,,
"Z4","1989",,,,,,,1795159128,,
"Z4","1988",,,,,,,1767429690,,
"Z4","1987",,,,,,,1739071545,,
"Z4","1986",,,,,,,1710989831,,
"Z4","1985",,,,,,,1684294889,,
"4E","2016",2.45331470485551,50.5103202376178,10.3952080712482,2.11343483606682,4.39508390106707,3.54009121461164,2053103802,,
"4E","2015",2.5489005124731,50.7040961428422,,,4.46860763135219,3.64454560671695,2038190036,,
"4E","2014",2.58846967444892,51.001684837017,,,4.41273682547519,3.58678993345641,2023597462,,
"4E","2013",2.69044974235537,51.2509053502394,,,4.42099943653229,3.62255042997106,2008921191,,4.53239512443542
"4E","2012",2.81183799381619,51.5700445163028,,,4.38064553275381,3.64828544199911,1994391099,,4.86595988273621
"4E","2011",2.8457970988207,51.5553560805484,,,4.44969923093059,3.73587491240172,1980035609,,4.60902976989746
"4E","2010",2.96929538401853,52.1859342219907,9.9303454276635,2.13878545730165,4.45542429689796,3.745319675794,1965954304,,4.07677006721497
"4E","2009",,,,,4.73895690860255,3.93663215178719,1952017409,,3.86193990707397
"4E","2008",,,,,4.74043992317223,3.98218883564401,1938057249,,3.50850009918213
"4E","2007",,,,,4.58827659694768,3.99320489157667,1924018226,,3.07841992378235
"4E","2006",,,,,4.64150255663905,3.98486951566049,1909891462,,
"4E","2005",3.50099566788303,53.8468396927685,,,4.72444514174496,4.11294361877519,1895275474,,
"4E","2004",,,,,4.64866301823713,4.04829305104715,1880248895,,2.74847006797791
"4E","2003",,,,,4.66442288939725,4.04888616779744,1865132706,,
"4E","2002",,,,,4.42882292811985,3.78797243394791,1849607538,,2.89222002029419
"4E","2001",,,,,4.05447077568555,3.55040506019144,1833423014,,2.69233500957489
"4E","2000",4.21761916989866,56.0000725468322,,,3.65447244859307,3.08930545514032,1816455805,,4.20893001556396
"4E","1999",,,,,3.701371573892,3.13120770416649,1798639541,,
"4E","1998",,,,,3.60717075565562,3.05701167899449,1779788443,,
"4E","1997",,,,,3.42200029510705,2.93541348730995,1759750579,,3.73306500911713
"4E","1996",,,,,3.26346772499124,2.80871835747436,1738949813,,2.89630997180939
"4E","1995",,,,,3.14099715706393,2.68834332557535,1717901684,,2.44208997488022
"4E","1994",,,,,3.03887050965829,2.57485675496242,1696464141,,
"4E","1993",,,,,2.84733029870381,2.39417172213938,1674580231,,
"4E","1992",,,,,2.54781998915836,2.11831657596998,1652528229,,
"4E","1991",,,,,2.54652988615003,2.17816161903706,1629631635,,
"4E","1990",,,,,,,1605187670,,
"4E","1989",,,,,,,1579666238,,
"4E","1988",,,,,,,1553548245,,
"4E","1987",,,,,,,1526774406,,
"4E","1986",,,,,,,1500310487,,
"4E","1985",,,,,,,1475340018,,
"T4","2016",2.45331470485552,50.5103202376178,10.4394247346932,2.12532724497909,4.41110009616143,3.5576197540136,2027771091,,
"T4","2015",2.5489005124731,50.7040961428422,,,4.48484154202144,3.66322229091115,2012980531,,
"T4","2014",2.58846967444892,51.001684837017,,,4.42777772010749,3.60384501085024,1998513398,,4.00142991542817
"T4","2013",2.69044974235537,51.2509053502394,,,4.4353965698111,3.63945336927634,1983964453,,4.53239512443542
"T4","2012",2.81183799381619,51.5700445163028,,,4.39463489068687,3.66571791316324,1969562739,,4.86595988273621
"T4","2011",2.8457970988207,51.5553560805484,,,4.46470637799286,3.7548129342751,1955334267,,4.60902976989746
"T4","2010",2.96929538401853,52.1859342219907,9.97122412631774,2.15104508587237,4.47050775672756,3.76444627916839,1941377349,,4.07677006721497
"T4","2009",,,,,4.75810110772488,3.95989395787208,1927560609,,3.86193990707397
"T4","2008",,,,,4.76253194745709,4.00903665715679,1913718210,,3.50850009918213
"T4","2007",,,,,4.60783509091486,4.01972724031687,1899800530,,3.07841992378235
"T4","2006",,,,,4.66022203120929,4.01032508708435,1885806859,,
"T4","2005",3.50099566788303,53.8468396927685,,,4.74299527019916,4.13839223209311,1871341375,,
"T4","2004",,,,,4.66545069492793,4.07186175785971,1856486252,,2.74847006797791
"T4","2003",,,,,4.68096477173178,4.0716971391054,1841560579,,
"T4","2002",,,,,4.44213540495246,3.80704783522864,1826238744,,2.89222002029419
"T4","2001",,,,,4.06358666443456,3.56622949160999,1810261141,,2.69233500957489
"T4","2000",4.21761916989866,56.0000725468322,,,3.65783134074976,3.09840497169,1793498351,,4.20893001556396
"T4","1999",,,,,3.7055876880743,3.14015691958732,1775880231,,
"T4","1998",,,,,3.61088589027754,3.06519816390746,1757224494,,
"T4","1997",,,,,3.42289393019454,2.94201368561836,1737388752,,3.73306500911713
"T4","1996",,,,,3.26216269259443,2.81309303168843,1716810429,,2.89630997180939
"T4","1995",,,,,3.13800570602815,2.6912580115431,1696014016,,2.44208997488022
"T4","1994",,,,,3.03466484954562,2.57582396038495,1674861279,,
"T4","1993",,,,,2.84074296580323,2.39242908414042,1653289954,,
"T4","1992",,,,,2.53802787627603,2.11364054603651,1631566815,,
"T4","1991",,,,,2.53723383873559,2.17509424965435,1608999005,,
"T4","1990",,,,,,,1584871832,,
"T4","1989",,,,,,,1559650576,,
"T4","1988",,,,,,,1533819043,,
"T4","1987",,,,,,,1507322668,,
"T4","1986",,,,,,,1481135087,,
"T4","1985",,,,,,,1456445290,,
"XC","2016",26.0161722485267,32.4730801556417,18.0634009556351,4.68774403571242,9.72756137693113,10.3783555488266,340481753,,4.82100009918213
"XC","2015",26.143761716269,32.8897463782063,,,10.677658125943,11.0311565751896,339488380,,4.90953016281128
"XC","2014",26.3539646636593,33.3678207571697,,,11.4509082728995,11.7861176285876,338462222,,5.27489995956421
"XC","2013",26.4142615811561,33.9336517149786,,,11.8220933422478,12.0541830518164,337302113,,5.33460998535156
"XC","2012",26.6344624231304,34.410429702853,,,11.150453219752,11.4535083576148,336159194,,4.95658016204834
"XC","2011",26.817327134253,34.9475447689151,,,9.90225264756905,10.361951515542,335419643,,5.1270899772644
"XC","2010",27.0009422658182,35.4060839967694,17.8317002843203,4.79561175110294,9.92066015994849,10.2521714423324,336151479,,5.47338008880615
"XC","2009",,,,,9.39248762187145,9.71307588990411,335360890,,5.56314992904663
"XC","2008",,,,,6.84674388783004,8.27665803247899,334274725,,5.10951995849609
"XC","2007",,,,,6.60771030594072,8.472412367189,332645165,,4.68449020385742
"XC","2006",,,,,7.42135674838422,9.43892251594067,330922789,,4.82054996490479
"XC","2005",27.9850026219369,38.2108993769503,,,8.15057416743965,10.1330976997794,329380417,,4.97356986999512
"XC","2004",,,,,8.35713422871782,10.3910358105137,327682505,,4.96186494827271
"XC","2003",,,,,8.04862932151876,10.1425860088616,325885964,,5.07451009750366
"XC","2002",,,,,7.55993665733024,10.0045972587009,324125336,,5.25871992111206
"XC","2001",,,,,7.16318249678524,9.92856571271321,322547874,,5.22460985183716
"XC","2000",29.0806491424604,41.2359530120999,,,7.90529070142,11.4592626768538,321310791,,4.58512020111084
"XC","1999",,,,,8.80111083158331,12.6528918940379,320258898,,4.51084995269775
"XC","1998",,,,,9.48950757284322,13.5455087411132,319433981,,4.54056978225708
"XC","1997",,,,,10.0053326931659,13.9531922333608,318761762,,
"XC","1996",,,,,9.96612832087262,14.0328701398087,318003015,,4.79600501060485
"XC","1995",,,,,9.61905761540012,13.9872079166999,317181448,,4.68911504745484
"XC","1994",,,,,10.0943951998684,14.1234225218341,316366779,,4.89648008346558
"XC","1993",,,,,9.04511752695433,13.0305284779448,315449099,,5.10943984985352
"XC","1992",,,,,7.06792588928609,11.5299546611514,314162058,,5.07238006591797
"XC","1991",,,,,6.47652127467858,10.8712974136551,312708137,,4.77694988250732
"XC","1990",,,,,,,311262588,,4.55449986457825
"XC","1989",,,,,,,309837592,,
"XC","1988",,,,,,,308516473,,4.56874513626098
"XC","1987",,,,,,,307488390,,4.62343978881836
"XC","1986",,,,,,,306640638,,4.85229015350342
"XC","1985",,,,,,,305877727,,
"Z7","2016",21.0651423051943,38.3656266299533,16.0330927825372,4.21896308890328,8.08478792314533,8.10953436114426,910904758,,4.82100009918213
"Z7","2015",21.2682080197494,38.9935928362186,,,8.57488556494715,8.53832348523717,906707416,,4.88554000854492
"Z7","2014",21.5140447730372,39.5930197846635,,,9.02161278323434,8.87945239561423,902406816,,5.12400007247925
"Z7","2013",21.7138340247827,40.2729248492902,,,9.25664743383478,9.13736771504657,898060416,,5.02495002746582
"Z7","2012",21.979195673852,40.8894905998738,,,9.04290041018447,8.88401094240785,893788642,,4.81181001663208
"Z7","2011",22.2053139810985,41.5649152819573,,,8.8369479760632,8.66792066201876,890162706,,4.9698600769043
"Z7","2010",22.4773163976892,42.1632085742323,18.2642311746231,4.86860693637785,9.19915119676666,8.79128055703596,887926820,,5.22003984451294
"Z7","2009",,,,,9.19527902457,8.61161356106656,884469375,,5.05774998664856
"Z7","2008",,,,,6.9574740012842,7.25232011603542,880829122,,4.88065004348755
"Z7","2007",,,,,6.96101254068406,7.43519611321408,877300672,,4.67206001281738
"Z7","2006",,,,,7.81402534322823,8.42968223636589,874157201,,4.82054996490479
"Z7","2005",23.8983059166857,45.7325906859913,,,8.4502810131093,9.09012428068093,871456632,,4.87383985519409
"Z7","2004",,,,,8.88807165972465,9.40596706726407,868808156,,4.7387900352478
"Z7","2003",,,,,8.91273540107323,9.42416343448063,866215690,,4.67322993278504
"Z7","2002",,,,,8.83813795235973,9.49164189139977,863936840,,4.43893480300903
"Z7","2001",,,,,8.66573248340901,9.62920446734236,862347940,,4.65009021759033
"Z7","2000",25.4549656078031,49.7410098760489,,,9.14596692810127,10.6287414679061,861278548,,4.16614007949829
"Z7","1999",,,,,9.98398990147861,11.445884321577,860319225,,4.38371992111206
"Z7","1998",,,,,10.0233052051777,11.6400857442075,859297753,,4.45031023025513
"Z7","1997",,,,,9.89311058005365,11.4130623080857,858164737,,
"Z7","1996",,,,,9.74478697598883,11.0608114081133,856856889,,4.49445009231567
"Z7","1995",,,,,9.40229456031259,10.7270656553854,855490651,,4.59609484672547
"Z7","1994",,,,,9.23762767218958,10.2183703097086,854031998,,4.95306515693665
"Z7","1993",,,,,8.24044665314423,9.10905116731077,851923757,,5.10074996948243
"Z7","1992",,,,,7.02030519328073,8.01141166996993,848877903,,
"Z7","1991",,,,,6.41096376810645,7.55646137580582,845398091,,
"Z7","1990",,,,,,,841520445,,
"Z7","1989",,,,,,,837438580,,
"Z7","1988",,,,,,,832553366,,
"Z7","1987",,,,,,,827505323,,
"Z7","1986",,,,,,,822470024,,
"Z7","1985",,,,,,,817497819,,
"7E","2016",16.289689274756,47.9130852894727,12.7811090414415,3.5521228056378,7.84052602070664,7.35230429287883,392870484,,3.86126506328583
"7E","2015",16.4242747621143,48.6679501442808,,,7.8051131324707,7.36716951917732,390295673,,3.81152498722077
"7E","2014",16.5518246685212,49.4155859562766,,,7.82716254837701,7.05992293080017,387660810,,
"7E","2013",16.6370410988137,50.1965878507992,,,7.51574538121019,6.96585742859547,385088778,,
"7E","2012",16.7605835535005,50.9243648643298,,,7.55004324688185,6.88570900719486,382509766,,3.90556514263154
"7E","2011",16.8493911236104,51.723952314573,,,8.18537869365339,7.4422300437907,380165082,,4.08673501014709
"7E","2010",16.9359615897582,52.474244694311,18.0252746351963,4.78500764398723,8.95530324194425,7.96276094450918,377835769,,
"7E","2009",,,,,9.72946380941146,8.3986646615231,375674687,,4.27628993988037
"7E","2008",,,,,7.63504248988812,7.02230065352529,373751805,,4.10174989700317
"7E","2007",,,,,7.64496311676191,6.97247949045813,372332605,,3.54795503616333
"7E","2006",,,,,8.34995457815833,7.85706360755681,371318140,,3.40350008010864
"7E","2005",17.5593492136058,56.6358413447344,,,8.84542476014454,8.39012850746495,370632537,,3.64203000068665
"7E","2004",,,,,9.49151310677151,8.9739829280126,370083723,,3.22751998901367
"7E","2003",,,,,9.87776914892487,9.26570176862459,369597930,,3.2861499786377
"7E","2002",,,,,10.0713688085655,9.43526848757722,369278345,,3.15445995330811
"7E","2001",,,,,10.4221783559215,10.0070515223905,369183312,,3.38423991203308
"7E","2000",18.1542828918707,61.2282419439425,,,10.8470671019047,11.0507485464369,369143668,,3.34339499473572
"7E","1999",,,,,12.2425802064666,12.4974998277963,369023434,,3.61807990074158
"7E","1998",,,,,12.1309894541572,12.3261364600237,369018877,,
"7E","1997",,,,,11.006947326291,11.25128249851,368734967,,
"7E","1996",,,,,10.1341995901622,10.0359902439832,368313051,,
"7E","1995",,,,,9.31563288071685,9.0395100964765,367887319,,
"7E","1994",,,,,8.01615268566543,7.4922491131695,367495486,,
"7E","1993",,,,,6.31066086481404,5.76873088009429,366703368,,
"7E","1992",,,,,5.5614773279774,4.96970499142989,365331302,,
"7E","1991",,,,,5.27025306112483,4.76011098325424,363435421,,
"7E","1990",,,,,,,361175670,,
"7E","1989",,,,,,,358915230,,
"7E","1988",,,,,,,355779850,,
"7E","1987",,,,,,,352277839,,
"7E","1986",,,,,,,348642871,,
"7E","1985",,,,,,,345006493,,
"T7","2016",17.3407892689002,45.9997466243493,13.7789578689284,3.71567166851402,7.67578887368994,7.21492099170915,454717187,,3.86126506328583
"T7","2015",17.5117207780036,46.7263382782226,,,7.81899477693979,7.42319613029227,452301305,,3.81152498722077
"T7","2014",17.687732784892,47.4350052048997,,,7.93909291485468,7.34833977500641,449819913,,4.81830978393555
"T7","2013",17.839718300661,48.2076087423548,,,7.800419842501,7.39192169674943,447368356,,4.31953501701355
"T7","2012",18.0227484605247,48.9053905143431,,,7.77796781368137,7.28995247866834,444898523,,3.90556514263154
"T7","2011",18.1756667803623,49.6879781889866,,,8.28642126595381,7.71773444722334,442656487,,4.15010976791382
"T7","2010",18.3400631988208,50.3933258868443,18.4085750983742,4.84165972150626,8.94204834626975,8.10743070911515,440420861,,4.24204015731812
"T7","2009",,,,,9.44571799426513,8.32928195198015,438498958,,4.32261490821839
"T7","2008",,,,,7.48052492172785,7.02789322357624,436725144,,4.16206502914429
"T7","2007",,,,,7.75323522806674,7.23375581849372,435646364,,3.96519994735718
"T7","2006",,,,,8.76077046384582,8.44119801087166,434964326,,3.86626005172729
"T7","2005",19.3409136339899,54.478930900546,,,9.50435696139246,9.3194037544086,434427812,,3.64203000068665
"T7","2004",,,,,10.2845784257008,9.86012885794897,434022293,,3.38021504878997
"T7","2003",,,,,10.5736527096921,10.1426680348747,433680225,,3.61125504970551
"T7","2002",,,,,10.8332218931724,10.4317845298667,433541379,,3.34311497211456
"T7","2001",,,,,10.8473344687639,10.7689637425001,433863000,,3.38423991203308
"T7","2000",20.3792372682493,59.0479288024182,,,11.0202872761984,11.4832076029291,434313570,,3.34339499473572
"T7","1999",,,,,11.8712276720747,12.1395065435987,434668342,,3.75532495975494
"T7","1998",,,,,11.3988813917162,11.8362507775018,434721837,,
"T7","1997",,,,,10.4820546059014,11.0506361382709,434473525,,
"T7","1996",,,,,9.96847333825901,10.2226091558698,434113522,,3.51256990432739
"T7","1995",,,,,9.46501066736262,9.54877154463038,433786617,,
"T7","1994",,,,,8.48287423621627,8.39702824159269,433420373,,
"T7","1993",,,,,7.04707238127084,6.91061746484205,432528519,,
"T7","1992",,,,,6.40138575111312,6.0983005210794,431065071,,
"T7","1991",,,,,6.07512061224482,5.77419866273221,429371791,,
"T7","1990",,,,,,,427265655,,
"T7","1989",,,,,,,424805477,,
"T7","1988",,,,,,,421417206,,
"T7","1987",,,,,,,417635059,,
"T7","1986",,,,,,,413657277,,
"T7","1985",,,,,,,409642794,,
"EU","2016",25.6627818363864,32.7295018222664,18.3564183815748,4.70294211045345,8.89738847138424,9.39351546228908,445487728,,4.80178022384644
